record_id,order_id,customer_id,product_id,order_date,order_total,product_price,inventory_level,customer_segment,order_status,product_category,product_subcategory,customer_ltv,order_frequency,average_order_value,product_rating,product_review_count,price_optimization_flag,price_elasticity,demand_forecast,inventory_turnover,stockout_rate,overstock_rate,revenue_growth_rate,customer_satisfaction_rate,price_optimization_date,price_optimization_result,price_optimization_recommendation
CPG-00283,ORD-00283,CUST-00283,PROD-00083,2024-05-20,129.97,34.83,1513,High-Value,Pending,Household,Laundry Care,3493.49,9,131.94,3.3,470,TRUE,1.6331,2265,9.3476,0.103833,0.133516,0.316096,0.628668,2024-06-30,Implemented,Hold price
CPG-00284,ORD-00284,CUST-00284,PROD-00084,2024-11-12,353.78,57.43,2168,High-Value,Delivered,Household,Laundry Care,2230.85,16,392.18,2.16,40,TRUE,1.5647,1462,7.9231,0.016265,0.108126,0.045003,0.806983,2024-10-26,Implemented,Bundle with promotion
CPG-00285,ORD-00285,CUST-00285,PROD-00085,2024-10-28,106.41,16.53,3652,High-Value,Shipped,Household,Laundry Care,4487.74,5,268.09,1.26,302,TRUE,2.3389,3199,3.564,0.105008,0.180924,0.159712,0.757692,2024-12-13,Pending Review,Bundle with promotion
CPG-00286,ORD-00286,CUST-00286,PROD-00086,2024-08-17,761.98,33.33,27,Medium-Value,Shipped,Household,Laundry Care,4773.07,16,66.06,3.73,412,FALSE,0.9003,2481,5.1071,0.094841,0.191765,-0.227466,0.767313,2024-08-12,Pending Review,Increase price
CPG-00287,ORD-00287,CUST-00287,PROD-00087,2024-11-29,421.78,12.24,322,Medium-Value,Cancelled,Household,Laundry Care,3320.63,10,284.44,3.68,341,TRUE,1.6135,2944,6.0948,0.132782,0.087597,-0.148428,0.517849,2024-11-16,Implemented,Decrease price
CPG-00288,ORD-00288,CUST-00288,PROD-00088,2024-08-31,70.75,32.97,3680,High-Value,Shipped,Household,Laundry Care,233.36,2,148.33,2.89,167,TRUE,1.0732,1735,9.7817,0.100097,0.091674,0.242462,0.937128,2024-07-30,Implemented,Decrease price
CPG-00289,ORD-00289,CUST-00289,PROD-00089,2024-12-20,47.64,29.33,375,High-Value,Delivered,Household,Laundry Care,3521.42,5,25.46,1.5,344,TRUE,2.2712,798,5.7461,0.025603,0.118208,0.35424,0.553166,2024-12-18,Pending Review,Decrease price
CPG-00290,ORD-00290,CUST-00290,PROD-00090,2024-05-14,392.2,25.32,989,Low-Value,Delivered,Household,Laundry Care,2901.04,5,142.2,3.84,387,TRUE,1.9341,4859,2.4946,0.009483,0.054779,0.30604,0.584025,2024-06-26,Pending Review,Decrease price
CPG-00291,ORD-00291,CUST-00291,PROD-00091,2024-08-18,834.22,51.15,3081,High-Value,Delivered,Household,Laundry Care,127.37,16,50.67,1.14,61,TRUE,0.5306,731,8.6275,0.08906,0.056746,0.254803,0.89612,2024-10-07,Pending Review,Decrease price
CPG-00292,ORD-00292,CUST-00292,PROD-00092,2024-06-19,141.63,15.88,1429,Low-Value,Cancelled,Household,Laundry Care,3473.78,20,88.4,1.95,240,FALSE,1.5689,722,7.7127,0.117387,0.069571,-0.296344,0.61782,2024-07-15,Implemented,Increase price
CPG-00293,ORD-00293,CUST-00293,PROD-00093,2024-10-03,335.28,14.72,1704,Medium-Value,Cancelled,Household,Laundry Care,312.69,4,322.71,3.66,286,FALSE,1.294,1309,8.2066,0.006467,0.128972,-0.071948,0.717336,2024-11-04,Pending Review,Bundle with promotion
CPG-00294,ORD-00294,CUST-00294,PROD-00094,2024-05-09,670.27,47.56,3973,Low-Value,Delivered,Household,Laundry Care,624.52,8,294.13,4.24,100,FALSE,1.1058,2669,3.1457,0.01652,0.045556,-0.110305,0.706298,2024-04-28,Implemented,Bundle with promotion
CPG-00295,ORD-00295,CUST-00295,PROD-00095,2024-12-12,210.29,53.65,1187,High-Value,Cancelled,Household,Laundry Care,4643.04,15,87.66,2.65,258,FALSE,0.4274,1591,7.7682,0.146333,0.040442,-0.198231,0.846105,2024-12-15,Implemented,Hold price
CPG-00296,ORD-00296,CUST-00296,PROD-00096,2024-06-01,768.71,21.93,2417,Low-Value,Delivered,Household,Laundry Care,826.1,21,382.05,2.61,97,TRUE,1.4875,4529,10.3325,0.012971,0.171395,0.091371,0.997832,2024-07-19,Rejected,Bundle with promotion
CPG-00297,ORD-00297,CUST-00297,PROD-00097,2024-11-28,262.07,16.31,2681,Medium-Value,Shipped,Household,Laundry Care,2918.36,19,379.58,3.56,386,TRUE,1.1027,363,0.9607,0.070598,0.153721,-0.273104,0.765561,2025-01-22,Pending Review,Increase price
CPG-00298,ORD-00298,CUST-00298,PROD-00098,2024-08-21,227.85,44.44,1785,High-Value,Shipped,Household,Laundry Care,1824.11,8,266.1,2.95,16,TRUE,0.1382,2498,2.3607,0.068892,0.114076,0.166928,0.98821,2024-07-07,Pending Review,Decrease price
CPG-00299,ORD-00299,CUST-00299,PROD-00099,2024-12-07,373.74,28.93,11,Low-Value,Pending,Household,Laundry Care,399.96,23,146.5,3.76,199,TRUE,0.8118,2211,8.5276,0.091875,0.115046,-0.134283,0.842333,2025-01-16,Rejected,Hold price
CPG-00300,ORD-00300,CUST-00300,PROD-00100,2024-11-02,470.54,4.99,3137,Medium-Value,Delivered,Household,Laundry Care,2353.5,2,158.92,4.19,196,TRUE,1.6556,549,6.9487,0.116036,0.027681,-0.032056,0.769817,2024-09-06,Rejected,Bundle with promotion
CPG-00301,ORD-00301,CUST-00301,PROD-00101,2024-07-11,70.71,56.95,2751,Medium-Value,Delivered,Baby Care,Diapers,2914.59,21,265.5,4.05,128,FALSE,1.2668,4344,10.1819,0.066788,0.060816,-0.194437,0.894674,2024-09-02,Implemented,Hold price
CPG-00302,ORD-00302,CUST-00302,PROD-00102,2024-06-25,344.13,10.6,2329,Medium-Value,Shipped,Baby Care,Diapers,4783.26,20,371.17,2.01,442,FALSE,0.5375,1437,10.1523,0.103929,0.133271,-0.177212,0.618953,2024-06-21,Implemented,Hold price
CPG-00303,ORD-00303,CUST-00303,PROD-00103,2024-09-22,405.19,43.01,2596,Medium-Value,Delivered,Baby Care,Diapers,782.32,15,225.15,2.29,115,TRUE,1.3807,996,11.085,0.060684,0.099883,-0.183693,0.72902,2024-10-27,Pending Review,Decrease price
CPG-00304,ORD-00304,CUST-00304,PROD-00104,2024-04-29,498.34,19.14,2374,Low-Value,Pending,Baby Care,Diapers,3351.09,19,296.85,2.78,341,FALSE,0.9128,921,8.9139,0.135026,0.027885,0.140768,0.654041,2024-06-13,Pending Review,Decrease price
CPG-00305,ORD-00305,CUST-00305,PROD-00105,2024-08-20,96.85,35.84,1819,Medium-Value,Shipped,Baby Care,Diapers,1018.79,3,224.6,1.19,338,FALSE,1.725,716,11.7222,0.059164,0.098093,0.182537,0.755778,2024-08-07,Implemented,Hold price
CPG-00306,ORD-00306,CUST-00306,PROD-00106,2024-08-07,648.63,2.71,2825,Medium-Value,Delivered,Baby Care,Diapers,1575.02,15,352.23,2.5,207,TRUE,0.6177,3640,9.0276,0.062341,0.088501,-0.168968,0.864,2024-08-30,Pending Review,Bundle with promotion
CPG-00307,ORD-00307,CUST-00307,PROD-00107,2024-06-02,754.43,19.59,4303,Medium-Value,Cancelled,Baby Care,Diapers,377.27,19,307.32,3.09,83,TRUE,0.1159,2240,5.2669,0.083372,0.142049,0.304195,0.568464,2024-05-19,Implemented,Bundle with promotion
CPG-00308,ORD-00308,CUST-00308,PROD-00108,2024-07-11,505.17,50.41,2489,Medium-Value,Cancelled,Baby Care,Diapers,2818.44,15,105.32,1.15,433,TRUE,0.4697,2459,11.4943,0.125136,0.094508,0.22305,0.946343,2024-06-21,Pending Review,Decrease price
CPG-00309,ORD-00309,CUST-00309,PROD-00109,2024-08-31,817.51,46.35,4039,High-Value,Cancelled,Baby Care,Diapers,3014.51,12,240.8,3.26,24,FALSE,2.184,3900,11.704,0.122742,0.07464,0.286366,0.508773,2024-08-23,Pending Review,Decrease price
CPG-00310,ORD-00310,CUST-00310,PROD-00110,2024-09-23,144.33,22.73,433,Medium-Value,Delivered,Baby Care,Diapers,1837.76,21,366.6,2.61,364,FALSE,0.2169,2390,6.5905,0.140448,0.102773,0.313154,0.591624,2024-09-14,Implemented,Decrease price
CPG-00311,ORD-00311,CUST-00311,PROD-00111,2024-09-14,787.11,19.46,2969,High-Value,Shipped,Baby Care,Diapers,2695.38,12,332.86,3.89,360,TRUE,0.4287,2306,4.7897,0.072735,0.068063,0.42863,0.551209,2024-07-24,Implemented,Decrease price
CPG-00312,ORD-00312,CUST-00312,PROD-00112,2024-11-26,718.67,57.24,4358,Low-Value,Delivered,Baby Care,Diapers,2778.01,4,178.59,2.96,363,TRUE,0.3798,1076,11.1192,0.071928,0.062315,-0.009945,0.908519,2024-10-03,Rejected,Hold price
CPG-00313,ORD-00313,CUST-00313,PROD-00113,2024-06-11,284.65,9.47,1166,Low-Value,Pending,Baby Care,Diapers,1171.54,5,99.74,3.61,70,TRUE,1.1195,916,1.394,0.116204,0.151467,-0.265986,0.553909,2024-06-25,Rejected,Increase price
CPG-00314,ORD-00314,CUST-00314,PROD-00114,2024-08-26,819.05,2.6,790,High-Value,Delivered,Baby Care,Diapers,4604.49,7,243.29,1.15,164,TRUE,0.5435,2880,0.8365,0.021834,0.14924,-0.078099,0.789876,2024-07-14,Pending Review,Decrease price
CPG-00315,ORD-00315,CUST-00315,PROD-00115,2024-12-02,706.01,5.96,4736,High-Value,Pending,Baby Care,Diapers,2667.75,23,92.79,3.15,268,FALSE,0.5123,4401,0.5498,0.108802,0.184846,0.436382,0.925648,2025-01-07,Pending Review,Hold price
CPG-00316,ORD-00316,CUST-00316,PROD-00116,2024-10-23,178.84,50.42,3109,Medium-Value,Pending,Baby Care,Diapers,1110.66,8,174.88,3.36,64,FALSE,0.3967,904,6.4769,0.074372,0.07225,-0.069383,0.861068,2024-11-03,Implemented,Hold price
CPG-00317,ORD-00317,CUST-00317,PROD-00117,2024-09-01,355.53,41.85,3636,High-Value,Delivered,Baby Care,Diapers,2791.88,10,394.29,2.6,386,FALSE,0.5531,571,10.7897,0.120365,0.187816,-0.006047,0.506393,2024-09-20,Rejected,Bundle with promotion
CPG-00318,ORD-00318,CUST-00318,PROD-00118,2024-10-17,365.79,8.91,3234,Medium-Value,Delivered,Baby Care,Diapers,3490.43,4,301.74,2.83,356,TRUE,0.2553,1631,4.3943,0.089244,0.198132,-0.20179,0.919055,2024-10-11,Rejected,Bundle with promotion
CPG-00319,ORD-00319,CUST-00319,PROD-00119,2024-07-08,692.89,48.46,3278,Medium-Value,Pending,Baby Care,Diapers,2405.34,20,381.05,3.08,397,FALSE,1.3274,1208,9.332,0.016206,0.050138,0.097819,0.814186,2024-05-18,Implemented,Increase price
CPG-00320,ORD-00320,CUST-00320,PROD-00120,2024-05-23,61.77,58.38,3134,Low-Value,Pending,Baby Care,Diapers,3412.06,5,135.05,1.24,357,TRUE,1.9244,4260,9.3271,0.11891,0.040386,0.229675,0.745125,2024-05-24,Pending Review,Hold price
CPG-00321,ORD-00321,CUST-00321,PROD-00121,2024-11-21,498.76,53.05,975,Medium-Value,Pending,Baby Care,Diapers,2278.07,13,188.17,4.33,26,TRUE,0.1789,4561,8.0832,0.116907,0.17694,-0.168685,0.715341,2024-12-18,Pending Review,Bundle with promotion
CPG-00322,ORD-00322,CUST-00322,PROD-00122,2024-08-30,518.44,33.28,3848,Medium-Value,Delivered,Baby Care,Diapers,2833.16,6,212.54,2.72,293,FALSE,0.7321,4842,11.665,0.092541,0.070553,0.482226,0.660241,2024-10-12,Implemented,Increase price
CPG-00323,ORD-00323,CUST-00323,PROD-00123,2024-05-30,755.69,3.56,2795,Medium-Value,Cancelled,Baby Care,Diapers,531.88,12,396.94,2.22,389,FALSE,0.943,2001,3.3476,0.097212,0.118506,0.428311,0.53275,2024-04-22,Pending Review,Increase price
CPG-00324,ORD-00324,CUST-00324,PROD-00124,2024-07-23,32.45,52.08,4653,Low-Value,Delivered,Baby Care,Diapers,4511.98,9,27.75,2.14,245,FALSE,1.5112,2593,4.844,0.058545,0.114508,0.346661,0.550028,2024-09-03,Rejected,Decrease price
CPG-00325,ORD-00325,CUST-00325,PROD-00125,2024-07-23,459.95,37.66,2976,Medium-Value,Shipped,Baby Care,Diapers,1048.71,21,341.99,3.68,183,TRUE,2.1169,4390,2.9619,0.039773,0.059464,0.158817,0.902302,2024-07-12,Rejected,Increase price
CPG-00326,ORD-00326,CUST-00326,PROD-00126,2024-10-28,98.84,48.47,3893,Medium-Value,Pending,Baby Care,Diapers,1088.21,3,267.58,2.18,44,FALSE,1.3111,2457,5.4785,0.080992,0.040015,0.021841,0.812482,2024-12-03,Pending Review,Decrease price
CPG-00327,ORD-00327,CUST-00327,PROD-00127,2024-12-09,31.46,35.46,1744,Low-Value,Cancelled,Baby Care,Diapers,4812.48,24,376.48,3.46,451,FALSE,2.3492,4365,9.8027,0.127916,0.181367,0.447709,0.863308,2024-11-27,Implemented,Decrease price
CPG-00328,ORD-00328,CUST-00328,PROD-00128,2024-07-30,145.75,19.42,3566,Medium-Value,Shipped,Baby Care,Diapers,1627.33,3,260.89,1.53,360,FALSE,0.7406,2352,7.9295,0.038467,0.120246,0.024693,0.556779,2024-09-16,Implemented,Increase price
CPG-00329,ORD-00329,CUST-00329,PROD-00129,2024-06-29,720.38,59.5,3457,Low-Value,Cancelled,Baby Care,Diapers,4533.0,7,80.56,2.09,258,TRUE,0.1699,2276,8.0747,0.026398,0.170504,0.47103,0.742921,2024-05-24,Implemented,Increase price
CPG-00330,ORD-00330,CUST-00330,PROD-00130,2024-12-04,292.81,57.4,2977,Low-Value,Delivered,Baby Care,Diapers,3304.28,3,170.82,2.04,42,TRUE,0.6665,4678,8.9465,0.13994,0.104392,0.363185,0.974837,2025-01-30,Rejected,Hold price
CPG-00331,ORD-00331,CUST-00331,PROD-00131,2024-09-02,225.7,21.1,4786,Low-Value,Delivered,Baby Care,Diapers,1980.26,24,302.7,1.43,423,FALSE,0.6232,876,2.5143,0.145489,0.087895,-0.096555,0.79474,2024-08-12,Pending Review,Hold price
CPG-00332,ORD-00332,CUST-00332,PROD-00132,2024-10-24,854.61,41.6,2275,High-Value,Cancelled,Baby Care,Diapers,1846.84,23,159.74,2.11,226,FALSE,0.1506,4963,0.9003,0.110917,0.159788,-0.256262,0.958729,2024-09-23,Rejected,Decrease price
CPG-00333,ORD-00333,CUST-00333,PROD-00133,2024-07-01,504.16,23.05,999,Low-Value,Cancelled,Baby Care,Diapers,4341.42,15,167.62,2.08,500,FALSE,2.326,2094,3.9602,0.140448,0.151334,-0.062062,0.929708,2024-08-14,Implemented,Bundle with promotion
CPG-00334,ORD-00334,CUST-00334,PROD-00134,2024-10-06,295.71,47.78,2244,High-Value,Cancelled,Baby Care,Diapers,4124.83,16,199.01,3.84,339,FALSE,2.3236,2726,8.7499,0.131514,0.164048,0.359521,0.849241,2024-09-09,Rejected,Increase price
CPG-00335,ORD-00335,CUST-00335,PROD-00135,2024-07-27,387.47,20.95,224,High-Value,Cancelled,Baby Care,Diapers,3224.8,6,259.46,3.55,290,TRUE,0.1074,1640,7.7254,0.047058,0.016446,-0.173742,0.758183,2024-06-09,Rejected,Decrease price
CPG-00336,ORD-00336,CUST-00336,PROD-00136,2024-11-30,540.7,28.19,1093,Medium-Value,Cancelled,Baby Care,Diapers,908.72,19,334.17,2.44,490,FALSE,0.5768,3396,4.7274,0.059024,0.075464,0.367743,0.785195,2024-12-20,Implemented,Increase price
CPG-00337,ORD-00337,CUST-00337,PROD-00137,2024-12-20,587.69,58.5,1624,Medium-Value,Pending,Baby Care,Diapers,3521.24,6,38.92,3.19,474,FALSE,1.5409,1223,1.5242,0.055188,0.189449,-0.20612,0.859292,2024-12-25,Pending Review,Bundle with promotion
CPG-00338,ORD-00338,CUST-00338,PROD-00138,2024-11-25,452.32,56.87,2180,Medium-Value,Pending,Baby Care,Diapers,3744.89,13,69.48,1.79,114,TRUE,1.5402,2319,8.8571,0.028404,0.036074,0.333971,0.514387,2024-11-12,Pending Review,Decrease price
CPG-00339,ORD-00339,CUST-00339,PROD-00139,2024-10-03,817.99,28.57,84,Medium-Value,Shipped,Baby Care,Diapers,709.36,11,390.27,2.29,360,FALSE,1.7484,3142,8.6472,0.110416,0.051245,-0.223776,0.529376,2024-11-13,Pending Review,Decrease price
CPG-00340,ORD-00340,CUST-00340,PROD-00140,2024-08-26,897.11,43.15,372,High-Value,Shipped,Baby Care,Diapers,1305.6,20,164.76,4.29,420,FALSE,1.711,1084,11.6327,0.083934,0.116097,-0.091767,0.751873,2024-10-03,Pending Review,Bundle with promotion
CPG-00341,ORD-00341,CUST-00341,PROD-00141,2024-05-31,295.83,8.78,361,High-Value,Delivered,Baby Care,Diapers,2521.09,9,304.17,2.86,82,FALSE,0.779,2157,7.5487,0.114235,0.052752,-0.049592,0.946336,2024-05-14,Pending Review,Bundle with promotion
CPG-00342,ORD-00342,CUST-00342,PROD-00142,2024-11-09,855.79,38.93,3604,High-Value,Cancelled,Baby Care,Diapers,985.15,2,107.35,2.94,482,TRUE,1.2286,1340,8.6186,0.065464,0.19904,0.441765,0.520396,2024-12-21,Pending Review,Bundle with promotion
CPG-00343,ORD-00343,CUST-00343,PROD-00143,2024-08-23,114.55,22.28,1668,Medium-Value,Shipped,Baby Care,Diapers,944.24,6,304.98,3.52,85,FALSE,1.4518,4798,2.9426,0.149701,0.000825,0.313478,0.590284,2024-08-30,Implemented,Decrease price
CPG-00344,ORD-00344,CUST-00344,PROD-00144,2024-11-10,614.06,41.52,999,Medium-Value,Shipped,Baby Care,Diapers,1899.11,4,338.05,4.11,23,TRUE,0.1693,3771,10.053,0.098931,0.090811,0.464161,0.797102,2024-10-22,Implemented,Hold price
CPG-00345,ORD-00345,CUST-00345,PROD-00145,2024-05-09,565.79,59.99,4662,High-Value,Pending,Baby Care,Diapers,1096.27,2,324.59,2.59,495,FALSE,0.8756,455,9.0537,0.082073,0.120458,-0.225959,0.627582,2024-03-23,Implemented,Bundle with promotion
CPG-00346,ORD-00346,CUST-00346,PROD-00146,2024-05-20,33.15,25.34,1262,High-Value,Cancelled,Baby Care,Diapers,1527.81,14,299.64,1.73,208,FALSE,2.269,4944,2.0098,0.099828,0.166411,0.110123,0.744812,2024-07-08,Pending Review,Bundle with promotion
CPG-00347,ORD-00347,CUST-00347,PROD-00147,2024-07-05,546.3,23.36,1526,Medium-Value,Pending,Baby Care,Diapers,3171.9,3,35.37,1.32,226,FALSE,2.4359,1837,7.9475,0.107045,0.186134,0.121823,0.823613,2024-05-14,Implemented,Hold price
CPG-00348,ORD-00348,CUST-00348,PROD-00148,2024-08-25,402.06,10.62,1046,Low-Value,Cancelled,Baby Care,Diapers,4519.37,8,218.77,4.18,254,FALSE,1.4645,4514,1.3801,0.006764,0.021526,0.039931,0.547242,2024-08-05,Rejected,Hold price
CPG-00349,ORD-00349,CUST-00349,PROD-00149,2024-07-27,533.23,44.95,3791,High-Value,Shipped,Baby Care,Diapers,3941.58,13,37.2,3.69,18,FALSE,2.2042,2439,4.1104,0.108614,0.151471,0.059958,0.903917,2024-07-19,Pending Review,Decrease price
CPG-00350,ORD-00350,CUST-00350,PROD-00150,2024-06-21,84.23,41.06,3553,Low-Value,Delivered,Baby Care,Diapers,138.68,13,64.34,4.44,142,TRUE,1.6739,3770,8.4558,0.130317,0.193161,0.18151,0.743361,2024-08-15,Rejected,Hold price
CPG-00351,ORD-00351,CUST-00351,PROD-00151,2024-10-21,867.38,7.08,1106,High-Value,Pending,Baby Care,Diapers,994.47,1,284.49,3.36,421,TRUE,2.1616,1715,6.0328,0.021773,0.048356,0.373672,0.929095,2024-10-01,Rejected,Decrease price
CPG-00352,ORD-00352,CUST-00352,PROD-00152,2024-05-20,696.2,8.75,1248,Low-Value,Shipped,Baby Care,Diapers,3527.86,16,199.17,1.52,226,FALSE,1.5045,1650,3.8906,0.124418,0.078347,-0.03292,0.551332,2024-05-21,Rejected,Bundle with promotion
CPG-00353,ORD-00353,CUST-00353,PROD-00153,2024-08-12,667.31,4.15,3274,Medium-Value,Shipped,Baby Care,Diapers,2591.11,24,252.37,3.09,293,FALSE,0.6566,498,6.5756,0.063301,0.06317,-0.249192,0.946439,2024-08-30,Pending Review,Bundle with promotion
CPG-00354,ORD-00354,CUST-00354,PROD-00154,2024-05-27,452.89,42.46,170,High-Value,Cancelled,Baby Care,Diapers,1475.65,7,198.31,4.29,187,FALSE,0.657,1800,7.2581,0.102746,0.184347,0.382763,0.8576,2024-06-24,Pending Review,Decrease price
CPG-00355,ORD-00355,CUST-00355,PROD-00155,2024-12-10,274.65,56.59,2951,Medium-Value,Cancelled,Baby Care,Diapers,4008.79,6,256.3,3.49,223,FALSE,1.7577,707,8.1711,0.019364,0.039897,0.184599,0.550452,2024-10-17,Pending Review,Bundle with promotion
CPG-00356,ORD-00356,CUST-00356,PROD-00156,2024-07-14,200.35,53.09,2924,Low-Value,Delivered,Baby Care,Diapers,835.1,17,32.15,1.16,19,TRUE,0.9106,934,7.602,0.018103,0.044819,-0.093742,0.670162,2024-08-05,Pending Review,Increase price
CPG-00357,ORD-00357,CUST-00357,PROD-00157,2024-11-11,251.73,31.89,853,Low-Value,Pending,Baby Care,Diapers,299.59,15,323.62,1.53,363,TRUE,2.4392,4995,9.4948,0.142108,0.164722,-0.266424,0.552706,2025-01-05,Rejected,Increase price
CPG-00358,ORD-00358,CUST-00358,PROD-00158,2024-12-06,821.22,27.61,4144,Medium-Value,Delivered,Baby Care,Diapers,3676.13,4,78.63,1.55,159,FALSE,0.9031,1129,1.9143,0.030284,0.193927,0.315375,0.503294,2024-10-21,Pending Review,Hold price
CPG-00359,ORD-00359,CUST-00359,PROD-00159,2024-07-10,166.57,26.07,2010,High-Value,Pending,Baby Care,Diapers,3778.37,17,180.25,1.93,376,TRUE,0.4312,3513,5.2542,0.061396,0.091751,0.381912,0.897304,2024-05-22,Pending Review,Increase price
CPG-00360,ORD-00360,CUST-00360,PROD-00160,2024-08-19,696.58,6.04,2771,Medium-Value,Delivered,Baby Care,Diapers,2038.17,6,184.95,3.51,274,FALSE,1.9221,1237,10.8789,0.008671,0.126322,0.270696,0.830181,2024-10-18,Rejected,Hold price
CPG-00361,ORD-00361,CUST-00361,PROD-00161,2024-08-13,798.92,45.08,2819,High-Value,Shipped,Baby Care,Diapers,4143.67,17,251.95,4.88,5,TRUE,1.7807,3656,7.9046,0.133137,0.124872,0.19455,0.721072,2024-09-28,Pending Review,Bundle with promotion
CPG-00362,ORD-00362,CUST-00362,PROD-00162,2024-11-12,794.66,24.62,1032,Low-Value,Delivered,Baby Care,Diapers,4960.02,10,101.22,1.29,285,FALSE,1.3512,1311,0.7694,0.133548,0.107987,-0.093048,0.916114,2024-10-21,Pending Review,Bundle with promotion
CPG-00363,ORD-00363,CUST-00363,PROD-00163,2024-09-04,662.81,31.43,1014,High-Value,Delivered,Baby Care,Diapers,3794.97,4,190.52,3.95,142,TRUE,1.1876,1935,9.762,0.14835,0.113119,0.415471,0.813872,2024-07-25,Rejected,Decrease price
CPG-00364,ORD-00364,CUST-00364,PROD-00164,2024-07-26,266.81,41.0,3093,Low-Value,Shipped,Baby Care,Diapers,3700.69,4,144.58,3.75,376,TRUE,2.0748,2960,5.7246,0.021983,0.085138,0.029642,0.546124,2024-06-19,Pending Review,Decrease price
CPG-00365,ORD-00365,CUST-00365,PROD-00165,2024-08-27,205.08,25.36,4579,Low-Value,Cancelled,Baby Care,Diapers,3905.18,9,242.04,1.27,356,FALSE,2.4916,4011,8.9147,0.062538,0.032569,0.104629,0.742382,2024-09-29,Pending Review,Decrease price
CPG-00366,ORD-00366,CUST-00366,PROD-00166,2024-12-31,469.17,28.42,267,Low-Value,Pending,Baby Care,Diapers,826.36,18,160.35,2.85,365,TRUE,1.5438,3348,1.7689,0.055438,0.057918,0.118222,0.558871,2024-12-17,Pending Review,Hold price
CPG-00367,ORD-00367,CUST-00367,PROD-00167,2024-07-14,445.04,36.2,398,Medium-Value,Shipped,Baby Care,Diapers,4450.83,7,89.57,3.77,82,FALSE,0.105,4486,4.5095,0.130564,0.083515,0.158447,0.782882,2024-09-02,Pending Review,Bundle with promotion
CPG-00368,ORD-00368,CUST-00368,PROD-00168,2024-08-27,752.81,38.91,3685,Low-Value,Pending,Baby Care,Diapers,2272.92,24,143.58,1.46,80,FALSE,1.0294,3240,4.3985,0.006873,0.134089,0.054477,0.638688,2024-09-28,Implemented,Decrease price
CPG-00369,ORD-00369,CUST-00369,PROD-00169,2024-10-26,521.22,34.54,1014,Low-Value,Delivered,Baby Care,Diapers,2818.8,7,382.96,3.79,372,TRUE,2.3975,4275,2.6781,0.071375,0.179373,-0.203773,0.968091,2024-10-06,Implemented,Increase price
CPG-00370,ORD-00370,CUST-00370,PROD-00170,2024-07-07,232.08,27.77,4370,Low-Value,Delivered,Baby Care,Diapers,1636.13,19,37.09,3.47,464,TRUE,0.9159,1479,5.2718,0.128947,0.063476,-0.094258,0.557322,2024-05-30,Implemented,Decrease price
CPG-00371,ORD-00371,CUST-00371,PROD-00171,2024-07-10,176.66,57.23,1386,High-Value,Delivered,Baby Care,Diapers,3091.65,11,88.95,3.69,88,TRUE,0.8153,809,4.1805,0.061923,0.064844,0.000411,0.913871,2024-07-29,Implemented,Increase price
CPG-00372,ORD-00372,CUST-00372,PROD-00172,2024-06-18,680.64,45.64,3154,High-Value,Delivered,Baby Care,Diapers,1382.97,11,196.63,3.05,262,FALSE,0.2571,237,5.1862,0.035061,0.177231,-0.084672,0.981737,2024-07-20,Rejected,Increase price
CPG-00373,ORD-00373,CUST-00373,PROD-00173,2024-06-30,690.24,34.96,3653,High-Value,Cancelled,Baby Care,Diapers,4239.08,17,97.31,3.28,74,TRUE,0.9959,1378,9.4933,0.08063,0.08475,0.429194,0.725871,2024-07-19,Implemented,Bundle with promotion
CPG-00374,ORD-00374,CUST-00374,PROD-00174,2024-12-30,270.99,56.14,3950,Medium-Value,Pending,Baby Care,Diapers,3009.45,22,164.46,4.4,10,FALSE,2.1219,1743,7.2293,0.076549,0.009097,0.291346,0.781541,2025-01-02,Pending Review,Increase price
