risk_profile_id,customer_id,institution_id,product_type,risk_pattern,base_risk_score,total_exposure,relationship_length_months,products_held,repayment_history_score,recent_transaction_volatility,collateral_quality_score,liquidity_ratio,projected_cash_flow_rating,primary_risk_factors,risk_factor_weights
627,CUST-C0188,INST-015,Line of Credit,Stable,0.4361,98782.3,100,5,6,0.9038,0.8895,0.7401,0.891,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
628,CUST-C0245,INST-014,Mortgage,Deteriorating,0.6918,4837.54,99,5,10,0.5463,0.9621,0.7598,0.7744,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
629,CUST-C0223,INST-010,Personal Loan,Deteriorating,0.1724,94727.44,60,3,10,0.9908,0.1596,0.8171,0.4847,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
630,CUST-C0246,INST-015,Credit Card,Stable,0.3684,83224.71,59,5,4,0.1866,0.8982,1.787,0.9376,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
631,CUST-C0179,INST-015,Line of Credit,Volatile,0.4203,16287.39,4,2,7,0.5665,0.999,1.8544,0.674,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
632,CUST-C0040,INST-009,Mortgage,Deteriorating,0.4634,96646.78,50,3,9,0.0858,0.8459,0.3948,0.9019,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
633,CUST-C0137,INST-013,Line of Credit,Deteriorating,0.8832,3878.12,92,1,3,0.7807,0.6011,0.6502,0.2102,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
634,CUST-C0171,INST-012,Credit Card,Deteriorating,0.6782,3356372.64,97,1,9,0.9069,0.6346,1.9546,0.5572,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
635,CUST-C0109,INST-010,Business Loan,Improving,0.2136,2521641.76,84,4,4,0.8992,0.8017,1.9143,0.6239,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
636,CUST-C0123,INST-005,Mortgage,Volatile,0.3989,776592.04,8,5,2,0.6565,0.6147,1.0333,0.6304,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
637,CUST-C0177,INST-003,Personal Loan,Improving,0.4118,3582408.19,55,4,2,0.6154,0.608,0.7811,0.8429,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
638,CUST-C0031,INST-002,Line of Credit,Stable,0.6076,869201.09,66,3,8,0.0024,0.1262,0.9065,0.5456,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
639,CUST-C0071,INST-003,Line of Credit,Stable,0.5581,160468.94,80,3,7,0.6551,0.3362,0.4549,0.9943,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
640,CUST-C0066,INST-016,Personal Loan,Stable,0.1719,3507.7,115,1,1,0.0646,0.4197,0.5342,0.324,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
641,CUST-C0043,INST-016,Mortgage,Stable,0.8677,3226.93,105,2,1,0.5618,0.7687,1.0045,0.6443,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
642,CUST-C0102,INST-015,Mortgage,Volatile,0.2931,1622.14,115,1,8,0.3936,0.1275,1.3967,0.4146,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
643,CUST-C0168,INST-017,Personal Loan,Volatile,0.5454,3223898.05,88,3,5,0.4994,0.0888,1.2934,0.8095,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
644,CUST-C0083,INST-013,Personal Loan,Stable,0.1299,2194816.45,108,1,1,0.4082,0.905,0.9068,0.2145,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
645,CUST-C0038,INST-015,Mortgage,Volatile,0.3954,69718.08,115,5,9,0.6799,0.1157,1.1725,0.6873,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
646,CUST-C0118,INST-017,Mortgage,Improving,0.1307,3760137.14,115,3,5,0.7524,0.6534,0.1663,0.7995,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
647,CUST-C0193,INST-020,Credit Card,Stable,0.1186,4639.94,95,4,1,0.997,0.3791,1.5554,0.0688,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
648,CUST-C0185,INST-020,Line of Credit,Volatile,0.7056,3777251.15,40,2,1,0.9826,0.3386,1.2548,0.5252,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
649,CUST-C0094,INST-010,Line of Credit,Deteriorating,0.8327,911957.6,61,2,1,0.7332,0.2426,1.5392,0.598,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
650,CUST-C0243,INST-004,Credit Card,Volatile,0.6933,3241806.0,114,5,2,0.1368,0.5915,1.0,0.2034,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
651,CUST-C0103,INST-004,Business Loan,Improving,0.2209,3093980.32,62,5,4,0.2311,0.92,0.8067,0.4537,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
652,CUST-C0218,INST-018,Business Loan,Improving,0.635,2132191.86,28,5,2,0.761,0.451,1.629,0.1164,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
653,CUST-C0220,INST-012,Business Loan,Improving,0.2315,6919.66,29,1,5,0.724,0.5013,0.118,0.5673,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
654,CUST-C0212,INST-013,Credit Card,Stable,0.3208,7429.31,37,1,6,0.4649,0.5476,1.5661,0.414,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
655,CUST-C0016,INST-010,Business Loan,Volatile,0.4581,265351.52,73,2,10,0.9358,0.2768,1.6642,0.9837,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
656,CUST-C0158,INST-017,Credit Card,Volatile,0.7734,24692.28,52,5,10,0.2595,0.6464,0.4749,0.1217,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
657,CUST-C0226,INST-012,Credit Card,Deteriorating,0.9134,3184.16,34,3,1,0.1969,0.8623,1.1569,0.2943,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
658,CUST-C0193,INST-007,Business Loan,Improving,0.6357,1037436.62,58,3,10,0.9319,0.9034,1.4414,0.0739,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
659,CUST-C0060,INST-001,Mortgage,Improving,0.1906,1166.85,29,1,1,0.719,0.9424,1.3075,0.5826,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
660,CUST-C0174,INST-017,Line of Credit,Volatile,0.4399,9165.38,120,2,1,0.5542,0.7519,0.0226,0.7693,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
661,CUST-C0079,INST-014,Mortgage,Improving,0.6589,1650357.57,70,4,6,0.0023,0.4295,1.0683,0.1734,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
662,CUST-C0153,INST-011,Mortgage,Volatile,0.2287,417286.67,94,1,9,0.4465,0.6955,1.5987,0.2969,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
663,CUST-C0179,INST-018,Personal Loan,Stable,0.0259,3988759.12,50,2,9,0.5133,0.5205,1.645,0.5587,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
664,CUST-C0095,INST-014,Line of Credit,Deteriorating,0.2545,1872324.32,55,3,8,0.7017,0.7178,1.217,0.676,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
665,CUST-C0086,INST-019,Business Loan,Improving,0.8087,4255.74,50,4,1,0.8052,0.1835,1.1394,0.1593,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
666,CUST-C0080,INST-019,Personal Loan,Volatile,0.3231,26092.29,20,1,4,0.6412,0.5522,0.8862,0.1603,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
667,CUST-C0059,INST-020,Personal Loan,Deteriorating,0.0982,68075.59,58,2,7,0.8226,0.0672,0.5288,0.1493,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
668,CUST-C0038,INST-005,Business Loan,Improving,0.7425,4556884.67,55,4,6,0.3059,0.6318,0.8943,0.1353,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
669,CUST-C0183,INST-013,Business Loan,Stable,0.2268,2232601.14,100,5,9,0.3844,0.2375,0.208,0.5602,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
670,CUST-C0204,INST-006,Mortgage,Deteriorating,0.5798,6037.12,6,5,10,0.729,0.2659,0.8227,0.2952,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
671,CUST-C0174,INST-004,Business Loan,Deteriorating,0.7464,3877.1,46,2,5,0.0165,0.7096,1.487,0.4617,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
672,CUST-C0131,INST-005,Credit Card,Improving,0.199,308735.32,5,3,5,0.6962,0.6538,1.0267,0.4815,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
673,CUST-C0082,INST-011,Line of Credit,Deteriorating,0.9711,1479173.26,44,2,3,0.1109,0.9908,0.6676,0.7995,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
674,CUST-C0151,INST-002,Mortgage,Deteriorating,0.5655,5703.8,11,1,9,0.7319,0.7389,0.7261,0.0805,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
675,CUST-C0048,INST-013,Credit Card,Deteriorating,0.3972,36260.82,99,1,8,0.9811,0.1228,1.3118,0.217,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
676,CUST-C0149,INST-008,Credit Card,Deteriorating,0.5624,3629446.77,79,5,7,0.1503,0.3602,0.3603,0.1276,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
677,CUST-C0236,INST-013,Business Loan,Deteriorating,0.204,735092.71,43,3,6,0.3657,0.786,0.5619,0.1383,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
678,CUST-C0246,INST-010,Business Loan,Deteriorating,0.3498,4036.4,10,4,8,0.9609,0.6185,0.9775,0.3592,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
679,CUST-C0247,INST-006,Mortgage,Stable,0.7735,73836.96,89,4,4,0.5445,0.0284,1.6617,0.2439,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
680,CUST-C0124,INST-001,Credit Card,Deteriorating,0.1716,35097.96,15,2,8,0.1466,0.3475,0.9306,0.5948,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
681,CUST-C0037,INST-017,Personal Loan,Deteriorating,0.963,3956742.99,99,1,7,0.0522,0.0285,0.325,0.1502,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
682,CUST-C0205,INST-009,Mortgage,Improving,0.3707,7097.84,36,2,9,0.2833,0.8768,1.5457,0.781,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
683,CUST-C0040,INST-015,Line of Credit,Deteriorating,0.0553,3455.87,16,3,5,0.2671,0.2546,1.9633,0.2711,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
684,CUST-C0103,INST-016,Credit Card,Improving,0.1944,5600.6,28,5,8,0.5371,0.7156,0.4815,0.7312,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
685,CUST-C0234,INST-006,Credit Card,Volatile,0.419,139747.0,66,4,8,0.0743,0.4394,1.2285,0.9561,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
686,CUST-C0245,INST-014,Credit Card,Stable,0.1991,19263.13,72,3,4,0.1708,0.85,0.6037,0.0419,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
687,CUST-C0156,INST-014,Business Loan,Deteriorating,0.7794,3488522.74,10,2,8,0.6226,0.6632,0.0802,0.636,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
688,CUST-C0161,INST-018,Business Loan,Volatile,0.1156,44781.81,86,3,5,0.4674,0.7313,1.5834,0.3305,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
689,CUST-C0213,INST-006,Line of Credit,Deteriorating,0.9696,7416.5,37,5,9,0.157,0.0992,0.2628,0.5136,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
690,CUST-C0036,INST-010,Personal Loan,Improving,0.4787,84222.54,18,3,10,0.9424,0.6665,0.8067,0.069,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
691,CUST-C0027,INST-012,Mortgage,Improving,0.696,113693.28,62,4,1,0.4927,0.9439,1.4633,0.0115,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
692,CUST-C0140,INST-013,Line of Credit,Improving,0.3876,3760501.81,6,5,2,0.5801,0.2952,1.303,0.993,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
693,CUST-C0116,INST-004,Line of Credit,Volatile,0.7597,630749.28,13,4,1,0.4324,0.6755,1.8226,0.743,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
694,CUST-C0066,INST-013,Mortgage,Stable,0.1848,1525.62,9,4,10,0.4531,0.8034,1.0176,0.9286,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
695,CUST-C0220,INST-014,Credit Card,Stable,0.1932,7327.84,70,2,10,0.4159,0.9282,1.2941,0.2982,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
696,CUST-C0068,INST-012,Mortgage,Deteriorating,0.0048,47528.7,110,1,8,0.9372,0.153,1.8947,0.2198,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
697,CUST-C0076,INST-001,Mortgage,Stable,0.7765,5323.57,38,2,8,0.8348,0.4,0.373,0.9348,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
698,CUST-C0096,INST-005,Business Loan,Improving,0.5472,5441.51,115,3,2,0.6462,0.4003,0.6798,0.6956,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
699,CUST-C0119,INST-012,Line of Credit,Improving,0.6051,9236.17,15,3,8,0.7873,0.7011,1.3039,0.1011,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
700,CUST-C0145,INST-018,Business Loan,Volatile,0.5704,1091.56,47,5,2,0.8766,0.6088,0.0512,0.7341,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
